ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Borough Block Lot,Census Tract,Community District,Council District,NTA,NTA_Name,Principal Name,Principal Title,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Community School Sup Name,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent,HighSchool Network Superintendent Email,BCO Location Code
17K352,K352,Ebbets Field Middle School,331700010352,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2005,Open,K320,46 MCKEEVER PLACE,BROOKLYN,NY,11225,3013010001,32500,309,35,BK63,Crown Heights South,SHERY ANN ATKINSON,Principal,718-941-5097,718-284-7973,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,SHENEAN LINDSAY,,,,,KFSS
17K353,K353,The Academy for Collaborative Exploration,331700010353,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2005,Open,K022,443 ST MARKS AVENUE,BROOKLYN,NY,11238,3011480050,30500,308,35,BK61,Crown Heights North,Tricia Delauney,Principal,929-457-6230,718-230-0531,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,SHENEAN LINDSAY,,,,,KFSS
17K354,K354,The School of Integrated Learning,331700010354,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2005,Open,K390,1224 PARK PLACE,BROOKLYN,NY,11213,3013700029,34300,308,36,BK61,Crown Heights North,MONIQUE CAMPBELL,Principal,718-774-0362,718-774-0521,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,SHENEAN LINDSAY,,,,,KFSS
17K375,K375,P.S. 375 Jackie Robinson School,331700010375,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 2001,Open,K320,46 MCKEEVER PLACE,BROOKLYN,NY,11225,3013010001,32500,309,35,BK63,Crown Heights South,Mecca Geters,Principal,718-693-6655,718-284-6433,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,SHENEAN LINDSAY,,,,,KFSS
17K382,K382,Academy for College Preparation and Career Exploration: A College Board School,331700011382,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jul 1 2006,Open,K465,911 FLATBUSH AVENUE,BROOKLYN,NY,11226,3051030010,79400,314,40,BK95,Erasmus,Joan Mosely,Principal,718-564-2566,718-564-2567,17,17,HS06,,,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",mprayor@schools.nyc.gov,KFSS
17K394,K394,M.S. K394,331700010394,DOE,General Academic,K-8,"PK,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1999,Open,K210,188 ROCHESTER AVENUE,BROOKLYN,NY,11213,3013670022,34700,308,36,BK61,Crown Heights North,SOJOURNER WELCH-DAVID,I.A. Principal,718-756-3164,718-756-3177,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,SHENEAN LINDSAY,,,,,KFSS
17K397,K397,P.S. 397 Foster-Laurie,331700010397,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1975,Open,K397,490 FENIMORE STREET,BROOKLYN,NY,11203,3048150020,81000,309,40,BK60,Prospect Lefferts Gardens-Wingate,Marie Casseus Monteau,Principal,718-774-5200,718-953-4856,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,SHENEAN LINDSAY,,,,,KFSS
17K398,K398,P.S. 398 Walter Weaver,331700010398,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1977,Open,K398,60 EAST 94 STREET,BROOKLYN,NY,11212,3045950215,88200,317,41,BK96,Rugby-Remsen Village,Ariana Butler Bass,Principal,718-774-4466,718-467-4018,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,SHENEAN LINDSAY,,,,,KFSS
17K399,K399,P.S. 399 Stanley Eugene Clark,331700010399,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1981,Open,K399,2707 ALBEMARLE ROAD,BROOKLYN,NY,11226,3051110001,82400,317,40,BK95,Erasmus,Latoya Staley,Principal,718-693-3023,718-940-0702,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,SHENEAN LINDSAY,,,,,KFSS
17K408,K408,Academy of Hospitality and Tourism,331700011408,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2006,Open,K465,911 FLATBUSH AVENUE,BROOKLYN,NY,11226,3051030010,79400,314,40,BK95,Erasmus,Shirley Miller,Principal,718-564-2580,718-564-2581,17,17,HS03,,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,MFSC
17K484,K484,Ronald Edmonds Learning Center II,331700010484,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2006,Open,K012,430 HOWARD AVENUE,BROOKLYN,NY,11233,3014570032,36300,316,41,BK79,Ocean Hill,Michele Luard,Principal,718-467-0306,718-953-0682,23,17,K817,COMMUNITY SCHOOL DISTRICT 17,SHENEAN LINDSAY,,,,,KFSS
17K524,K524,International High School at Prospect Heights,331700011524,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,K440,883 CLASSON AVENUE,BROOKLYN,NY,11225,3011870001,21300,309,35,BK63,Crown Heights South,Suzannah Taylor,I.A. Principal,718-230-6333,718-230-6322,17,17,HS12,,,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,ACES
17K528,K528,The High School for Global Citizenship,331700011528,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,K440,883 CLASSON AVENUE,BROOKLYN,NY,11225,3011870001,21300,309,35,BK63,Crown Heights South,MICHELLE PENN,Principal,718-230-6300,718-230-6301,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,SHENEAN LINDSAY,,,,,KFSS
17K532,K532,New Bridges Elementary,331700010532,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 2013,Open,K167,1025 EASTERN PARKWAY,BROOKLYN,NY,11213,3013890035,35300,308,35,BK61,Crown Heights North,KEVYN BOWLES,Principal,718-363-8200,718-363-8202,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,SHENEAN LINDSAY,,,,,KFSS
17K537,K537,High School for Youth and Community Development at Erasmus,331700011537,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,K465,911 FLATBUSH AVENUE,BROOKLYN,NY,11226,3051030010,79400,314,40,BK95,Erasmus,Mary Prendergast,Principal,718-564-2470,718-564-2471,17,17,HS07,,,HS07,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,XFSC
17K539,K539,High School for Service & Learning at Erasmus,331700011539,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,K465,911 FLATBUSH AVENUE,BROOKLYN,NY,11226,3051030010,79400,314,40,BK95,Erasmus,Denese Farkas,I.A. Principal,718-564-2551,718-564-2552,17,17,HS07,,,HS07,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,XFSC
17K543,K543,"Science, Technology and Research Early College High School at Erasmus",331700011543,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12","06,07,08,09,10,11,12",Jul 1 2003,Open,K465,911 FLATBUSH AVENUE,BROOKLYN,NY,11226,3051030010,79400,314,40,BK95,Erasmus,Daniel Holmes,Principal,718-564-2540,718-564-2541,17,17,HS03,,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,MFSC
17K546,K546,High School for Public Service: Heroes of Tomorrow,331700011546,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2003,Open,K470,600 KINGSTON AVENUE,BROOKLYN,NY,11203,3048110001,81000,309,40,BK60,Prospect Lefferts Gardens-Wingate,Jamie Weyerbacher,Principal,718-756-5325,718-363-3206,17,17,HS07,,,HS07,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,XFSC
17K547,K547,Brooklyn Academy of Science and the Environment,331700011547,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2003,Open,K440,883 CLASSON AVENUE,BROOKLYN,NY,11225,3011870001,21300,309,35,BK63,Crown Heights South,SARA STOLER,Principal,718-230-6363,718-230-6370,17,17,HS07,,,HS07,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,XFSC
17K548,K548,Brooklyn School for Music & Theatre,331700011548,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2003,Open,K440,883 CLASSON AVENUE,BROOKLYN,NY,11225,3011870001,21300,309,35,BK63,Crown Heights South,PAMELA RANDAZZO,Principal,718-230-6250,718-230-6262,17,17,HS07,,,HS07,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,XFSC
17K568,K568,Brownsville Academy High School,331700011568,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",Sep 8 2004,Open,K907,1150 East New York Avenue,Brooklyn,NY,11212,3035080012,90000,316,41,BK81,Brownsville,Carol Ying,Principal,718-778-7305,718-778-7385,17,17,HS10,,,HS10,HS Network 10 Superintendent Office,JOHN SULLIVAN,JSulliv3@schools.nyc.gov,ACES
17K590,K590,Medgar Evers College Preparatory School,331700011590,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jul 1 2000,Open,K590,1186 Carroll Street,Brooklyn,NY,11225,3012890025,32100,309,35,BK63,Crown Heights South,MICHAEL WILTSHIRE,Principal,718-703-5400,718-703-5600,17,17,HS03,,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,MFSC
17K600,K600,Clara Barton High School,331700011600,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 1940,Open,K600,901 CLASSON AVENUE,BROOKLYN,NY,11225,3011870001,21300,309,35,BK63,Crown Heights South,RICHARD FORMAN,Principal,718-636-4900,718-857-3688,17,17,HS06,,,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",mprayor@schools.nyc.gov,KFSS
17K646,K646,Aspirations Diploma Plus High School,331700011646,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,K907,1150 East New York Avenue,Brooklyn,NY,11212,3035080012,90000,316,41,BK81,Brownsville,SHERMA FLEMING,Principal,718-773-7765,718-498-5264,17,17,HS10,,,HS10,HS Network 10 Superintendent Office,JOHN SULLIVAN,JSulliv3@schools.nyc.gov,ACES
17K705,K705,Brooklyn Arts and Science Elementary School,331700010705,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 2012,Open,K022,443 ST MARKS AVENUE,BROOKLYN,NY,11238,3011480050,30500,308,35,BK61,Crown Heights North,Michael Pizzingrillo,Principal,718-230-0851,,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,SHENEAN LINDSAY,,,,,KFSS
17K722,K722,New Heights Middle School,331700010722,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2012,Open,K391,790 EAST NEW YORK AVENUE,BROOKLYN,NY,11203,3048060001,87600,309,41,BK60,Prospect Lefferts Gardens-Wingate,Michael Wiebusch,Principal,718-467-4501,718-467-4506,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,SHENEAN LINDSAY,,,,,KFSS
17K745,K745,Brooklyn Institute for Liberal Arts,331700011745,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2012,Open,K470,600 KINGSTON AVENUE,BROOKLYN,NY,11203,3048110001,81000,309,40,BK60,Prospect Lefferts Gardens-Wingate,ANN MARIE HENRY STEPHENS,Principal,718-221-1097,718-221-1794,17,17,HS06,,,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",mprayor@schools.nyc.gov,KFSS
17K751,K751,Academy for Health Careers,331700011751,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2010,Open,K625,150 ALBANY AVENUE,BROOKLYN,NY,11213,3012160046,31100,308,36,BK61,Crown Heights North,Lisa Grevenberg,Principal,718-773-0128,718-773-0648,17,17,HS07,,,HS07,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,XFSC
17K770,K770,P.S. 770 New American Academy,331700010770,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 2010,Open,K398,60 EAST 94 STREET,BROOKLYN,NY,11212,3045950215,88200,317,41,BK96,Rugby-Remsen Village,Jessica Saratovsky,Principal,718-221-5837,718-221-5947,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,SHENEAN LINDSAY,,,,,KFSS
17K969,K969,Central Brooklyn Literacy Academy (CBLA),331700010969,DOE,General Academic,K-8,"02,03,SE","02,03,04,05,06,07,08",Jul 1 2025,Open,K210,188 ROCHESTER AVENUE,BROOKLYN,NY,11213,3013670022,34700,308,36,BK61,Crown Heights North,Jason Borges,Principal,,,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,SHENEAN LINDSAY,,,,,KFSS
18K066,K066,P.S. 66,331800010066,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 2003,Open,K066,845 EAST 96 STREET,BROOKLYN,NY,11236,3081290060,97000,318,42,BK50,Canarsie,KRYSTLE CHARLEMAGNE,Principal,718-922-3505,718-922-3105,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K068,K068,I.S. 068 Isaac Bildersee,331800010068,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1964,Open,K068,956 EAST 82 STREET,BROOKLYN,NY,11236,3080180001,95600,318,46,BK50,Canarsie,Merve Williams,Principal,718-241-4800,718-241-5582,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K114,K114,P.S. 114 Ryder Elementary,331800010114,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1907,Open,K114,1077 REMSEN AVENUE,BROOKLYN,NY,11236,3081600022,96400,318,46,BK50,Canarsie,Latina Tention,I.A. Principal,718-257-4428,718-649-5216,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K115,K115,P.S. 115 Daniel Mucatel School,331800010115,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1922,Open,K115,1500 East 92 Street,Brooklyn,NY,11236,3082560001,100800,318,46,BK50,Canarsie,JONATHAN LEE,Principal,718-241-1000,718-209-1714,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K135,K135,P.S. 135 Sheldon A. Brookner,331800010135,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1923,Open,K135,684 LINDEN BOULEVARD,BROOKLYN,NY,11203,3046730001,87000,317,41,BK91,East Flatbush-Farragut,Trevlyn Mcrae,Principal,718-693-4363,718-941-0847,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K208,K208,P.S. 208 Elsa Ebeling,331800010208,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1927,Open,K208,4801 AVENUE D,BROOKLYN,NY,11203,3047690025,84000,317,45,BK91,East Flatbush-Farragut,Marjorie Jackson,Principal,718-629-1670,718-451-0185,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K211,K211,I.S. 211 John Wilson,331800010211,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1958,Open,K211,1001 EAST 100 STREET,BROOKLYN,NY,11236,3082270001,98800,318,46,BK50,Canarsie,Lizette Mayor,Principal,718-251-4411,718-241-2503,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K219,K219,P.S. 219 Kennedy-King,331800010219,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1927,Open,K219,1060 CLARKSON AVENUE,BROOKLYN,NY,11212,3046480001,88600,317,41,BK96,Rugby-Remsen Village,Cierra Robinson,Principal,929-397-9566,949-397-9565,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K233,K233,P.S. 233 Langston Hughes,331800010233,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1930,Open,K233,9301 AVENUE B,BROOKLYN,NY,11236,3047530001,93000,317,42,BK96,Rugby-Remsen Village,Debra Cunningham,Principal,718-346-8103,718-345-3078,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K235,K235,P.S. 235 Janice Marie Knight School,331800010235,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1930,Open,K235,525 LENOX ROAD,BROOKLYN,NY,11203,3048440001,81400,317,41,BK91,East Flatbush-Farragut,NICOLA GRANT,Acting Principal,718-773-4869,718-773-0048,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K244,K244,P.S. 244 Richard R. Green,331800010244,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1939,Open,K244,5404 TILDEN AVENUE,BROOKLYN,NY,11203,3047390001,94600,317,45,BK96,Rugby-Remsen Village,Linton Atkinson,Principal,718-346-6240,718-345-3083,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K268,K268,P.S. 268 Emma Lazarus,331800010268,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1953,Open,K268,133 EAST 53 STREET,BROOKLYN,NY,11203,3046230028,86600,317,41,BK96,Rugby-Remsen Village,Rick Romain,I.A. Principal,718-773-5332,718-493-7448,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K272,K272,P.S. 272 Curtis Estabrook,331800010272,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1957,Open,K272,101-24 SEAVIEW AVENUE,BROOKLYN,NY,11236,3083290250,103400,318,46,BK50,Canarsie,Verna Taylor,Principal,929-437-5000,929-437-5009,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K276,K276,P.S. 276 Louis Marshall,331800010276,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1964,Open,K276,1070 EAST 83 STREET,BROOKLYN,NY,11236,3080340001,99600,318,46,BK50,Canarsie,Jennifer Troman,Principal,718-758-7100,718-241-5560,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K279,K279,P.S. 279 Herman Schreiber,331800010279,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1959,Open,K279,1070 EAST 104 STREET,BROOKLYN,NY,11236,3082300001,98600,318,46,BK50,Canarsie,Erika Jones,I.A. Principal,718-444-4316,718-241-5581,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K285,K285,I.S. 285 Meyer Levin,331800010285,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1954,Open,K285,5909 Beverly Road,Brooklyn,NY,11203,3047440001,93600,317,45,BK96,Rugby-Remsen Village,Jamie Hendrickson,I.A. Principal,718-451-2200,718-228-4118,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K366,K366,The Science And Medicine Middle School,331800010366,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2009,Open,K366,965 East 107 Street,Brooklyn,NY,11236,3082150012,98400,318,46,BK50,Canarsie,DENNIS HERRING JR,Principal,718-688-6400,718-688-6401,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K563,K563,It Takes a Village Academy,331800011563,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,K415,5800 TILDEN AVENUE,BROOKLYN,NY,11203,3047420001,93600,317,45,BK96,Rugby-Remsen Village,Marissa Olivieri,Principal,718-629-2307,718-629-6162,18,18,HS06,,,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",mprayor@schools.nyc.gov,KFSS
18K566,K566,Brooklyn Community High School for Excellence and Equity,331800011566,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,K515,6565 FLATLANDS AVENUE,BROOKLYN,NY,11236,3079980005,95000,318,46,BK50,Canarsie,Jennyvi Fajardo,Principal,718-968-4200,718-444-5419,18,18,HS06,,,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",mprayor@schools.nyc.gov,KFSS
18K567,K567,Brooklyn Theatre Arts High School,331800011567,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,K515,6565 FLATLANDS AVENUE,BROOKLYN,NY,11236,3079980005,95000,318,46,BK50,Canarsie,DAVID WARD,Principal,718-968-1072,718-968-1065,18,18,HS06,,,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",mprayor@schools.nyc.gov,KFSS
18K569,K569,Kurt Hahn Expeditionary Learning School,331800011569,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,K415,5800 TILDEN AVENUE,BROOKLYN,NY,11203,3047420001,93600,317,45,BK96,Rugby-Remsen Village,Jessica Jean Marie,Principal,718-629-1204,718-629-1076,18,18,HS12,,,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,ACES
18K576,K576,Victory Collegiate High School,331800011576,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,K515,6565 FLATLANDS AVENUE,BROOKLYN,NY,11236,3079980005,95000,318,46,BK50,Canarsie,SHEENA GARWOOD,Principal,718-968-1530,718-968-1526,18,18,HS06,,,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",mprayor@schools.nyc.gov,KFSS
18K578,K578,Brooklyn Bridge Academy,331800011578,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,K515,6565 FLATLANDS AVENUE,BROOKLYN,NY,11236,3079980005,95000,318,46,BK50,Canarsie,Max Jean Paul,Principal,718-968-1689,718-968-1678,18,18,HS10,,,HS10,HS Network 10 Superintendent Office,JOHN SULLIVAN,JSulliv3@schools.nyc.gov,ACES
18K581,K581,"The Middle School of Media, Law and Fine Arts",331800010581,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2007,Open,K232,905 Winthrop Street,Brooklyn,NY,11203,3046060025,88000,317,41,BK60,Prospect Lefferts Gardens-Wingate,Desiree Hunter,Principal,718-773-3059,718-773-3827,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K588,K588,Middle School for Art and Philosophy,331800010588,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2007,Open,K252,1084 Lenox Road,Brooklyn,NY,11212,3046690037,88600,317,41,BK96,Rugby-Remsen Village,Danielle Lamb,Principal,718-342-7563,718-342-8131,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,CELESTE DOUGLAS,,,,,KFSS
18K617,K617,High School for Innovation in Advertising and Media,331800011617,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,K500,1600 ROCKAWAY PARKWAY,BROOKLYN,NY,11236,3082220001,99000,318,46,BK50,Canarsie,ADALEZA MICHELENA,Principal,718-290-8760,718-290-8766,18,18,HS07,,,HS07,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,XFSC
18K629,K629,Cultural Academy for the Arts and Sciences,331800011629,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,K415,5800 TILDEN AVENUE,BROOKLYN,NY,11203,3047420001,93600,317,45,BK96,Rugby-Remsen Village,Sanatha Alexis,Principal,718-968-6630,718-968-6635,18,18,HS06,,,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",mprayor@schools.nyc.gov,KFSS
18K633,K633,High School for Medical Professions,331800011633,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,K500,1600 ROCKAWAY PARKWAY,BROOKLYN,NY,11236,3082220001,99000,318,46,BK50,Canarsie,Pauline Obrien,Principal,718-290-8700,718-290-8705,18,18,HS06,,,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",mprayor@schools.nyc.gov,KFSS
18K635,K635,Olympus Academy,331800011635,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",Jul 1 2008,Open,K242,755 East 100 Street,Brooklyn,NY,11236,3081880001,974,318,46,BK50,Canarsie,Bruce Gonzales,Principal,718-272-1926,718-272-5713,18,18,HS10,,,HS10,HS Network 10 Superintendent Office,JOHN SULLIVAN,JSulliv3@schools.nyc.gov,ACES
18K637,K637,Academy for Conservation and the Environment,331800011637,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,K515,6565 FLATLANDS AVENUE,BROOKLYN,NY,11236,3079980005,95000,318,46,BK50,Canarsie,EUGENE MAZZOLA,Principal,718-968-4101,718-968-4296,18,18,HS06,,,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",mprayor@schools.nyc.gov,KFSS
18K642,K642,Urban Action Academy,331800011642,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,K500,1600 ROCKAWAY PARKWAY,BROOKLYN,NY,11236,3082220001,99000,318,46,BK50,Canarsie,Fareeda Garcia,Principal,718-290-8720,718-290-8721,18,18,HS06,,,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",mprayor@schools.nyc.gov,KFSS
18K673,K673,East Brooklyn Community High School,331800011673,DOE,Transfer School,High school,"09,11,12,SE","09,10,11,12",Jul 1 2009,Open,K860,9517 KINGS HIGHWAY,BROOKLYN,NY,11212,3046500015,88600,317,41,BK96,Rugby-Remsen Village,PATRICK MCGILLICUDDY,Principal,718-927-6880,718-927-6885,18,18,HS10,,,HS10,HS Network 10 Superintendent Office,JOHN SULLIVAN,JSulliv3@schools.nyc.gov,ACES
